UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,operational_hours,RUL,Vibration (mm/s),Pressure (Pa),Maintenance Required,Temp_Change,Vib_Change,Temperature_Mean,Vibration_Mean,Pressure_Mean,RPM_Mean,Anomaly
134,298.6,309.7,1294,59.4,104,0,913,4014.075149,0.755409917129251,0.295210825060702,0,1.76451684919526,1.24038001747274,0.807379121920373,-0.451305356186172,0.882078209154463,0.190183795899688,1
135,302.3,310.1,1353,50.9,36,1,3889,1088.597722,-0.917846325648701,0.74797411609175,0,-0.965017866855918,-0.986114346380485,-0.506631692575385,-0.0304418811890641,0.498429443818458,-0.0176556498420043,1
136,303.9,312.6,1642,32.3,127,0,1995,3008.25798,-0.773115785783066,-0.47754497998277,0,0.557015275803821,-0.408931386641839,0.175001274610112,-0.330535547543153,-0.106935929799692,-0.574665364429738,1
137,303.5,313.0,1547,40.3,73,0,2007,2977.689775,1.7128949972624,-0.336040585564813,1,-0.251225126444553,1.47047988558023,-0.058721918496076,-0.0446821263172749,-0.282693187306468,-0.537254264196234,1
138,298.7,309.8,1354,53.3,212,1,1973,3014.968504,1.11589590016678,0.638022494096658,0,1.20240492701456,1.97980879407104,-0.829914860495938,0.294209331305262,0.465961529590787,-0.587597596609221,1
139,302.2,310.6,1348,48.4,161,1,1015,3973.396033,1.06755020660938,-0.906182765193848,0,-0.6196015966361,1.62743866299124,-0.356156935938071,0.078658021429485,0.0603282173518672,1.05479589018512,1
140,300.5,309.4,1655,32.1,37,0,4230,691.2709608,-1.05273614817983,0.22189104975524,0,0.089769052546905,-0.832143920074417,-0.373173104368407,-0.168929341663993,-0.623443209593478,0.880210755762104,1
141,299.0,308.6,1434,45.9,108,0,1315,3590.987544,0.978904422057742,-1.04649062927675,0,-0.427791185650905,0.847847482032074,-0.437318813797828,0.155102510177748,0.0240680121138119,0.0945776508585092,1
142,298.0,307.5,1431,52.9,92,0,3893,1065.809302,0.59163447021651,-0.225168739700492,0,0.672792909641896,-0.167176111589251,0.300147470702732,0.123923703630278,-0.287028301630231,0.637269536961815,1
143,301.4,310.8,1740,29.2,110,0,1411,3578.828605,0.404209121582799,-0.692195119867504,0,0.40239007207142,-0.437672937928348,-0.356990212023074,0.874576676223511,-0.521001831728458,0.010056276256888,1
144,303.4,311.7,1353,44.1,192,1,615,4300.957156,-0.224179179816094,-0.188114221637616,0,1.01928779195481,0.578382732675273,0.976234452146341,-0.0499442251657276,0.534964188778781,-0.93861532719519,1
145,302.1,310.7,1359,49.3,41,1,3878,1024.737546,0.765526171733803,-0.0504805825868372,1,0.912350188217701,0.372372951260156,0.389987961241094,-0.432524871727584,-0.576672560193886,-0.155753414901484,1
146,301.9,310.5,1340,55.7,204,1,1798,3203.50789,-0.47870768023601,-0.223865158025968,1,-0.7439602619587,-1.07028884254905,0.140344166594717,-0.53530710378635,-0.215060674099807,-0.0144225917971332,1
147,298.4,309.5,2153,15.3,98,1,4061,937.137258,1.32241752305684,-0.663446556057224,1,0.463772321456287,1.11459622797717,-0.47827034007412,1.14246761026282,-0.60389555574093,0.212815202213782,1
148,300.0,311.4,1634,31.9,0,0,2270,2680.133035,0.837512988670374,1.49462834418539,0,-1.00615742577719,-0.550105496910738,0.424880049900307,0.796054157357748,-0.42281622250955,-0.377910689127603,1
149,297.9,309.1,1504,43.0,4,0,1954,2960.248913,0.31836319705053,1.52027234341691,1,-0.727036023998558,0.791605401358466,0.511168083407374,-0.266141576536455,-0.518858512244734,0.325972233784261,1
150,300.8,310.1,1405,61.2,189,1,2085,2843.955035,0.731764437990615,-0.042307629448767,0,-0.736504714833646,0.624896595774517,0.0887821384569468,-0.562958633860864,0.689441038130804,-0.342808916069006,1
151,298.2,309.0,1508,40.5,192,0,323,4622.623403,0.0720081057285356,0.65223890220032,1,0.313187836969036,-0.907058929863678,0.0246739751763763,0.268955083587134,-0.447449568982563,0.143073521531571,1
152,300.4,309.9,2563,12.8,81,1,594,4320.797385,1.24498303382025,0.585622484718949,1,-0.1069831698957,-0.0532425027910276,-0.255396808530692,0.582210246649981,-0.359169054623168,-0.21163913253425,1
153,299.1,310.2,1317,54.8,231,1,2879,2047.10337,-1.63110393054683,0.529446466547045,0,0.856881370535044,-0.52495737879052,0.341587341258053,-0.383744382424977,-0.318083615162368,0.0931920545535651,1
154,300.4,309.7,1367,51.2,143,0,4113,871.4200881,-0.441657418382234,0.574442580757075,0,-0.777874550516144,0.656683082665855,-0.867431236245787,-0.0668542028027328,0.559675371659424,0.438667399919754,1
155,302.4,310.2,1331,45.5,53,1,4775,174.2964021,1.37329651516342,-1.57250598904769,1,-0.0383694386149826,1.16407687694827,-0.846691544675255,0.324758630178021,-0.514685681230677,0.0557809543200601,1
156,296.6,307.7,1386,62.3,100,1,4770,216.3031237,1.40624708252388,-0.549538021609281,0,-2.08098221475838,1.01453724886776,0.581442700573683,0.0653861956238028,0.0800783589060159,-0.278609620606573,1
157,301.3,311.1,1492,41.2,223,0,1549,3454.884807,1.33294137244315,-0.0990682146681207,1,-0.21865122317087,1.81581935863421,0.258648299036661,-0.243062402318456,0.34364724015877,0.280709421156068,1
158,300.3,311.7,1515,37.5,5,0,504,4445.266995,-1.14131992682817,1.53086516741712,0,-0.217235307818618,-1.97239172559487,-0.0647537270567824,-0.686608628664821,-0.0528141073264127,-0.22688069188864,1
159,302.4,310.9,1349,46.1,148,1,521,4433.456519,0.322903530520543,-0.110987008097762,1,1.5830357529861,1.07814418298647,0.52441014956027,-0.341540666563668,0.478584158398839,-0.890119456522128,1
160,298.0,308.3,1362,56.8,216,1,3192,1791.328309,0.647587509166407,-0.681844270801348,1,-0.0939027377813954,1.46835697353676,0.141884739680503,0.422384517280385,-0.287177652231657,-0.347889435853804,1
161,298.5,309.5,1548,44.5,132,0,3680,1228.818864,1.11580780787535,-0.877373630979634,0,0.651905036261159,1.88613968336032,0.0121521828586798,-0.0510437620947212,0.495092717601548,0.888062468156792,1
162,298.3,309.3,1337,56.1,206,1,1745,3191.687902,0.829286866702827,-0.354963890035228,1,0.228310759909408,0.0489860235661808,0.521477880679107,-0.113510818343832,-0.0525709283749851,0.196649911989429,1
163,299.3,308.9,1258,69.4,119,1,917,4048.136221,-1.15529853385982,-1.23662085308244,1,-1.21959630551235,-1.60636733533452,0.174308364282706,-0.612055962168141,-0.834176797525698,0.410031742950899,1
164,296.4,307.4,2833,5.6,213,1,2256,2673.381826,0.0842300103270519,-0.218083988610653,1,-0.790422670806572,-0.631427130127043,0.301422311372974,-0.0739854172070622,0.314798855740702,-0.403775153486569,1
165,300.4,311.4,1427,50.7,122,0,4203,759.7178881,1.3240349577582,-0.330941242587331,0,-1.83278418210011,0.555718163603465,-0.147646700200483,0.149239370928109,-0.693040697811644,-0.083240541609382,1
166,300.7,312.3,1898,24.0,60,0,4812,104.7566206,1.08093617223093,0.0326909131890561,1,-0.808731215430962,0.16984429792491,-1.03116900592367,-0.0746233031940839,0.428619625604022,-0.173766166865763,1
167,300.3,310.5,1522,39.1,217,0,4259,675.3303461,-0.294777967822583,-0.869602767001648,1,1.63413798312198,0.404505756825593,0.555317243534687,0.400436394520741,-0.714561086121696,0.580921953894068,1
168,301.8,309.9,1334,61.0,182,1,4775,216.7669037,0.861362039432582,1.24813591019782,1,-0.267444375737807,0.661144068555293,-0.846753915526028,0.818478280513228,-0.263095579893868,-0.15159662598665,1
169,297.5,308.3,2564,12.8,127,1,1851,3122.521184,-0.124980786816524,-0.81742151809141,0,0.651570344813614,1.04413278515011,0.811332110584746,0.130421466347914,-0.12765927033672,-0.0707701748648816,1
170,298.9,309.9,1517,36.6,117,0,4786,199.6124166,0.287420701536244,0.258847154219282,0,-0.158364152350252,-0.214353765298253,-0.12544537094021,0.372361502984667,0.185903470011656,-0.213024728839194,1
171,300.5,310.5,2633,12.2,17,1,4813,172.1384283,-0.94700795088765,-1.59350681588564,1,-1.36281855902365,-1.31156694509489,-0.593939261280692,-0.39288366738991,-0.116216876954271,-0.0970965046588283,-1
172,303.3,311.4,1497,46.0,234,1,792,4175.798348,-0.244868850715685,-1.05535813060058,1,-0.915567975498969,0.109027614400582,-0.167851233406707,-0.865142652319584,-0.0408068161188385,-0.129888950542518,1
173,304.1,313.1,1969,20.8,59,0,3526,1440.536782,1.20277950189063,-0.661163625065603,1,0.603488700319371,1.93122853507362,0.433510634431375,-0.0394406252549853,-0.0348143987186908,0.205425355254078,1
174,300.4,311.8,1272,59.2,198,1,4905,71.39120578,-1.40097342588007,0.669604707581682,0,1.95693222344309,-2.07496059678829,0.475122217263752,0.232530092552291,-0.411480291018263,0.284866210070903,1
175,300.7,311.1,1427,50.3,137,0,1291,3636.853747,0.824897418161721,1.07635496635319,0,0.381223884390792,1.19941748909302,-0.118372019514031,0.515858588116284,0.0427927741212849,0.382781682286989,1
176,302.6,310.4,1359,57.2,67,1,4869,126.6500006,-0.531274067641801,-0.220055976614517,1,-0.337100463882375,0.228667043358185,-0.0312940857528655,0.355483610241836,-0.492910811741957,0.525498101696283,1
177,300.4,310.2,1671,30.5,234,1,2002,2984.692678,-1.05447549770195,-0.756894209611578,0,-0.352141273026584,-1.60712733211459,-0.0427289715365022,0.151927450994533,-0.590795132818086,-0.147901702506798,1
178,302.0,310.9,1378,53.1,212,1,405,4561.068765,-0.709106735738805,-0.804280668447115,1,-0.0881841538607657,0.0271625186870621,-1.05285875898631,0.07478417615168,-0.676507250140399,0.09781070890338,1
179,300.4,310.1,1457,35.1,193,0,4154,807.666159,-1.49254335165783,-0.31685174639639,1,-1.09716232983546,-1.05049180772583,-0.339464508612237,-0.0609559728479665,0.027373233232755,0.297798442250385,1
180,300.8,311.4,1322,67.2,18,1,3572,1402.43907,-1.001490800614,0.846912798803469,1,0.0740151709837767,-0.747835354289629,-0.609162368532125,-0.237828356623036,0.12936893274158,-0.133122008587388,1
181,303.7,311.9,1332,52.7,66,1,3109,1853.755521,0.495289661630516,-1.68885910624556,1,0.858774685787967,0.98025104474345,-0.258732262542977,-0.310148881130885,0.176909892376402,-0.468898179818966,1
182,298.6,309.5,1568,36.7,182,0,2066,2879.378728,0.791996292413726,-0.258754466961067,1,-0.0908039776422276,-0.413663320054519,0.212296589028393,-0.0460303421592116,0.162039561015928,-0.671195240340879,1
183,301.0,309.7,1288,58.4,162,0,3954,1040.807703,-0.474091430229381,-1.23475598460801,1,1.35952805537524,-0.13829276076073,0.133007668218594,-0.319928872117215,-0.21920372055443,-1.15661581250647,1
184,301.4,310.7,1368,63.7,92,1,2530,2436.649822,0.666316802372084,0.0647753135986778,0,0.441073240564373,0.427278087948039,-0.292809274181792,-0.0510843285981703,0.369648048821143,0.375853700762265,1
185,301.2,310.3,1357,54.5,49,0,1231,3735.71111,-1.25534188495557,1.12382750305831,0,1.29179172338542,-0.170024140772486,0.550663757810274,-0.250336278908231,0.118126173448945,0.0465436456204291,1
186,299.7,309.6,1399,51.3,144,0,4085,874.8802298,-1.50722401379168,0.552337145168043,0,-0.530098617278678,-0.238896356017943,-0.384409936715812,-0.29733576451669,0.508882302786988,0.528731159741155,1
187,302.3,310.7,1559,33.9,119,0,2276,2699.663567,1.14793797862738,-0.954411791488422,0,-0.850779263127211,0.922973912753107,-0.341680336908068,0.168234300135252,-0.402099829202871,0.0022045638622018,1
188,298.6,309.8,1704,28.3,64,0,2439,2521.584655,-0.827112561468604,-0.911787170531191,1,0.0125938919974916,-0.94616991364933,0.291467649666485,0.0836468066636821,0.244769700988288,0.16062440806087,1
189,299.8,309.4,1633,27.5,29,0,3614,1336.809933,-0.259881443688578,-0.910162828683695,1,-1.45580959487737,0.495380274863363,-0.125937140861962,0.067668767343435,-0.922384485938075,0.456218286449053,1
190,302.7,310.5,1351,41.8,10,1,2753,2173.502867,0.141523736098503,-0.894849543712508,1,0.821427098969425,0.0366165904760672,0.504785401410848,0.139675739981248,-0.549648242450935,0.120903980652456,1
191,302.6,312.3,1454,54.8,253,1,2128,2874.651211,-0.0979574003134453,-0.501909258018649,0,0.605339684611291,-0.447196845959546,-0.208452868412723,-0.0046650471366765,-0.664898911295311,0.0368444714858167,1
192,302.4,310.1,1379,48.9,107,1,439,4505.112272,1.05255376365405,1.00441397478719,0,1.48240320602692,1.88946494202687,0.358363280234165,0.251960535974243,0.551345542106301,-0.105410082488496,1
193,302.1,310.1,1379,48.2,166,1,949,3971.909984,-0.643073297013736,-1.46669835650083,1,-0.198148605754775,-1.02202081344192,0.23570355738152,-0.537490254695157,-0.0933163865755314,-0.592678116394018,1
194,297.4,308.5,1399,61.5,61,1,4178,782.6879489,-1.35240792042371,-0.86782589373318,1,0.235246282562882,-0.229978888303104,-0.084141837847528,0.034423807877514,-0.230342223030747,0.25438309136212,1
195,296.9,307.8,1285,52.1,100,0,1291,3636.853747,1.64553778942265,-1.04328793418623,0,1.46496147742421,1.47555745826066,0.314272159509164,0.0754654676995,-0.645951883605144,0.0636326667147457,1
196,301.2,311.5,1498,49.5,3,0,379,4595.585022,0.011480245986584,-0.552343514927906,1,0.88583943935379,-0.531054972077418,0.0974603383658547,0.474715719322028,0.568728697533038,-0.57836028790959,1
197,302.0,309.9,1735,27.2,192,0,1981,2996.65129,1.65475632403104,0.582723220863724,1,-0.928246561055764,2.14740569132175,-0.677697284220615,0.443044780433911,-0.0425098619843664,-0.101253293573662,1
198,301.6,311.2,1415,46.5,82,0,4869,106.1884387,0.904983838350954,0.40890555915991,0,1.07570873066122,1.1653985010858,0.550492930725572,0.40331807414523,0.0376431024343998,-0.0513718265956567,1
199,304.1,313.4,1518,42.4,105,0,2256,2673.381826,-0.593360038600352,0.889784789862991,1,-0.95331650906642,-0.587467027444875,-0.294192764627395,-0.0786944498211476,0.514794212597446,-0.0823168107394197,1
200,299.8,309.7,1320,61.7,134,0,4845,116.8310435,0.909667135626475,0.532438275240483,0,0.796635980907243,0.437738922744361,0.190181933580445,0.0841660357688387,0.174370017082704,0.273781439631346,1
201,297.5,308.5,1546,40.4,129,0,4081,894.565639,0.847646650581541,0.575466020559647,1,-0.978363189418809,0.687080192184585,0.846647464006607,-0.145747144795463,0.354992175666206,-0.0139607263621524,1
202,299.9,309.1,1513,43.8,188,0,1129,3865.183946,-1.36785763644826,0.408217135545048,0,-0.788370828644215,-0.861769301095524,-0.106489038494822,-0.627353110698388,-0.163256599050303,-0.667962182296009,1
203,302.3,311.8,1369,56.2,208,1,3038,1894.189864,1.05799722589919,1.30035707675027,0,1.14581517870392,-0.197321382901368,0.080701530256712,0.506252066116805,0.0302068313851673,0.529654890611117,1
204,299.4,309.2,1552,37.4,37,0,4082,897.3587194,-0.183705166520799,-1.30263910885359,0,1.44913407770367,-0.92712715838783,0.513936652616187,0.857461630495874,-0.206973578434456,0.0437724530105401,1
205,300.4,309.3,1467,40.3,166,0,2632,2280.779269,0.192329224862459,1.19721247543299,0,1.56281946830976,0.729561569665022,0.290219007832397,0.887351555113726,0.0641979486391246,0.0169842577816109,1
206,300.7,311.7,2097,18.9,232,1,1325,3667.358539,0.384547965883373,1.2174989650187,0,1.11628699714955,-0.311230404332565,-0.310787273857043,0.668686032769958,-0.192886288325305,0.138916732616737,1
207,301.1,310.7,2636,12.2,100,1,2259,2673.118546,0.666049061783846,-0.200211504443148,0,-0.274000240825905,0.90329059511425,-0.323737173766524,0.461670707504911,-1.0011177702122,-0.40700821153144,1
208,296.3,307.1,1774,25.9,154,0,3017,1891.618639,0.143551893693947,-0.683946362540835,1,-1.51491890322606,1.29913907985904,-0.648856541133689,0.413635697314503,-0.6312333038183,-0.103100755313589,1
209,303.2,311.4,1349,51.1,9,1,3844,1115.632569,-0.831594135913654,0.0030494803180123,1,0.382757199579919,0.0787947910010232,-0.422264543723837,-0.887384467927553,0.468078728403378,0.252073764187213,1
210,298.0,308.2,1348,58.8,202,1,4390,587.6454762,1.13825654042084,0.143094900779813,1,0.976729522056887,1.41069784127451,-0.111290397915912,-0.179208499615164,-0.0268546922065654,-0.0619947316002328,1
211,299.4,310.8,1376,53.9,215,1,4635,336.1575106,0.800216383002197,-1.27397454699557,0,-0.76208792698359,0.35577928053444,-0.306068409750222,0.427971449453586,0.0199195790898222,-0.248588367332772,1
212,300.3,309.8,1617,40.8,158,0,3422,1526.204112,0.209668201715563,0.792116540413472,0,-0.564180771820607,0.014131147048207,-0.053261934859766,0.37946772670302,0.410901501929047,-0.288308794741184,1
213,302.7,312.2,1450,52.1,213,1,1115,3848.253168,1.3129002525453,-1.68785013090383,0,-0.185674209752755,0.625211770246485,-0.109531823286265,0.188959092037967,-1.12155645401366,0.828481827044171,1
214,304.4,313.6,1585,38.9,9,0,3477,1487.511207,-1.23291113145494,-1.03121281314004,0,-0.772396168935962,-0.517980593037998,-0.914222007844476,-0.786715830428092,-0.355010127000299,0.130603154787069,1
215,299.9,310.2,1288,69.6,62,1,3603,1323.126172,-0.249523318322086,1.49940420648495,0,-0.469989072464446,0.959859851026221,0.0577234841911406,0.290713036661282,0.245178309023869,0.391095260116656,1
216,302.7,312.4,1477,46.3,251,1,3196,1745.286839,0.535055096704878,1.11673377550105,0,0.869609653879143,-0.0015576258805599,0.241136528248383,-0.110631516998866,-0.290589728336313,-0.225033230148715,1
217,301.4,311.0,1634,32.6,155,0,298,4611.346217,0.005457932338923,0.117536820164685,0,1.61988907975369,-0.177694278219169,-0.0303770614095573,0.347183542249797,-0.599450582535325,-0.825920161059695,1
218,302.6,311.5,1442,59.8,169,1,377,4618.25022,-0.936491018220086,-0.812832129236371,1,-0.981914548064194,0.374051457591538,-0.494254207569284,0.142988480007983,-0.290254440381691,-0.705835147964495,1
219,298.4,308.3,1433,62.3,20,1,224,4765.83358,-1.09294813311367,-0.774917884022752,0,0.903848947398979,-1.83356925976766,-0.560872307690407,-0.172558352319644,0.272550142007585,0.47376917297835,1
220,297.4,308.7,1726,26.8,158,0,3726,1256.799352,0.524687591876201,-1.4447346885716,1,0.685315157617925,0.308558832591335,-0.163509879688758,-0.379128381552659,-0.0834505765282745,-0.588521327479183,1
221,299.0,310.2,1377,62.5,92,1,809,4195.405198,0.55896237092444,0.0143764732295642,0,-1.78380893687164,0.522853844811485,-0.350316434036476,0.617025851403568,-0.122358259133182,0.858964945752954,1
222,302.4,311.0,1555,40.6,205,0,993,3915.100535,0.855243097144128,-1.30192666633164,1,-0.218201528754348,1.82652161756206,0.331862612478656,0.810726048565124,-0.974166026160748,0.117670922607586,1
223,301.2,311.0,1670,33.0,200,0,605,4353.044717,0.703642992452896,-0.551167140257765,0,-0.24997564922101,1.66341275991049,0.0912588356876035,0.480358837010221,-0.125001846305899,-0.628703620322579,1
224,300.4,311.2,1489,45.3,180,0,2786,2186.735065,1.57765560612837,0.288274809311182,1,1.25851310044526,0.530415642322199,0.0781101662359447,0.148648285497042,0.740489916656487,-0.75848780755239,1
225,300.9,310.7,1412,57.5,16,0,1882,3066.724882,-0.275079312090525,0.284430793656831,1,1.98188396395525,-0.574750736860263,0.370275459347193,0.730102216300679,-0.0743620371265875,-0.0033378213575766,1
226,302.9,312.3,1889,22.8,148,0,128,4820.110073,1.03692735459481,0.72590369266003,0,0.914790911189776,1.87277707589502,0.598359093467898,0.570018975969279,0.388990992841991,-0.0134988609271711,1
227,298.0,308.0,1479,50.7,70,0,3688,1301.324197,-1.44179741031822,0.792612721058272,1,-0.347327069625155,-1.3854554261363,0.661123064783285,-0.705727868209453,-0.175464692990979,-0.203787420139564,1
228,297.6,308.3,1410,47.0,191,0,4937,28.53765023,1.23493116173521,0.809616489391712,0,-0.212232904409837,1.39756530023156,-0.276553081422276,0.744874786881297,-0.127712382674625,0.489472597767725,1
229,298.7,309.8,1181,65.9,203,1,2878,2083.900782,-1.31595448480457,-0.361401117136423,0,0.700511920074687,-1.12419788938169,0.353545574068199,-0.3900428306093,0.104821354756234,-0.331262280194466,1
230,300.5,311.8,1524,38.9,214,1,1029,3937.284844,0.651231908470948,-0.596410257601707,1,-0.0999596323728131,0.702041472591525,0.486331905938534,0.762070796054918,0.22305242720355,-0.530788148106492,1
231,301.8,310.0,1642,32.6,201,0,2212,2721.608208,-1.48254236825857,1.11440339885061,0,1.38792046652815,-1.0651547953861,0.358672128464549,-0.752293096629575,-0.0535309302645117,0.327819695524185,1
232,298.8,308.9,1455,41.3,208,1,3498,1505.634981,0.793673773825905,-1.71284830984051,1,-0.39724654539838,0.25894371544422,-0.843887076010893,-0.073980666020109,-0.019488643828758,0.162471869800794,1
233,297.4,309.0,1520,37.0,147,0,2072,2888.609053,-1.31218376970753,-0.669488813634874,0,0.56986630382882,-1.7713552321983,1.19989350564763,-0.684707883205179,-0.485465811969506,0.482544616243,1
234,299.3,309.1,1552,40.7,120,0,1281,3647.168782,-0.134872949187832,0.0332277844997143,1,-0.242448295158479,1.12080815203436,0.931291217501318,-0.378271782607366,-0.220005163797778,-0.197321304049822,1
235,300.3,311.2,1381,65.2,136,1,3066,1930.294714,0.104827466885993,0.892091328600557,1,1.10556552731538,-0.507283627180686,-0.374813292958979,0.0942095847026378,-0.227382800720902,0.0904208619436758,1
236,302.3,311.4,1855,23.9,43,0,1401,3566.281426,-0.639922843234929,-0.70194649413251,1,-0.18027238013123,-0.407991404248186,-0.812260692790691,0.545832379741531,0.333604733538683,0.610481341732886,1
237,298.0,308.9,1508,37.1,92,0,3580,1382.540502,-1.07733032927407,-1.05193645442203,0,0.123623466721329,-1.14011017869445,0.225008065104017,-1.41212656955581,-0.378323441098831,-0.832386277149435,1
238,297.9,309.9,1542,33.8,33,0,1401,3566.281426,1.08842905440218,-1.62514558949876,1,1.32896901478162,1.11927882194679,-0.253575420401882,-0.257004288425999,-0.306556064589188,-0.0883210613941803,1
239,300.7,311.1,1373,49.9,96,0,1754,3193.520864,-0.39041612181964,0.221568133545574,1,0.563369342707442,-0.541756407688046,-0.344312793744638,-0.433177597265151,0.47476549859687,-0.295236776265908,1
240,298.2,309.1,1651,28.8,186,0,887,4026.834521,1.20583910910355,-0.936335355631675,0,2.10011083255059,1.13999263115922,-0.102452109288883,0.640939198185094,-0.0411320346859746,0.419730917085512,1
241,302.5,310.9,1330,56.9,97,1,3680,1322.366037,0.0809884982103862,-1.07725214952436,0,1.29954128736631,1.2743991568648,-0.112745398722236,-0.444129599309084,-0.930982492525251,0.302417096600201,1
242,298.1,308.6,1354,53.9,207,1,883,4097.328868,-0.181749445309914,-0.064845601362889,1,-1.06176986077352,0.374804668985475,-0.745659401870234,-0.490150550094098,0.667032486475029,0.0950395162934915,1
243,301.8,309.7,1598,30.4,124,0,1744,3216.505421,0.086103456957757,-0.656917497495707,0,0.495596400568933,-0.706668017255636,0.137528091342195,0.160334364051485,-0.10026703721973,0.331052753569056,1
244,296.0,306.6,1628,36.8,121,0,1950,2957.713379,-0.0872813806968674,0.234839685263906,1,-1.9604939433388,-0.781764052312619,-0.394617794749022,-0.161927160533087,0.0086691689458974,-0.341885185199043,1
245,300.7,310.0,1672,29.7,176,0,726,4208.001094,0.341168464524472,0.709696996856018,0,-1.54712831970526,-0.204815190616429,-0.227800292390053,-0.0035093915517407,0.232593555216637,-0.15159662598665,1
246,298.0,308.2,1365,52.9,218,1,3675,1332.963688,-0.0622863829755426,0.953012907975908,1,1.58742876270563,0.37964904850293,0.337175301722654,0.0613543408511745,-0.464924359993337,-0.296160507135871,1
247,303.7,312.1,1363,51.8,90,1,372,4587.093566,0.639603026312364,1.69122571928824,1,0.370228199551349,-0.17869086820505,-0.0656499294667667,0.28253548764497,-0.0733143128101001,0.139840463486699,1
248,300.3,311.6,1312,53.4,151,0,1119,3817.690271,-1.51425280651425,-1.54669088182827,1,0.0628184068730155,-0.74510578374374,0.175188991092918,-0.418196503231466,0.0488801274536135,0.549976969750305,1
249,302.4,311.5,1590,39.9,58,0,883,4097.328868,-0.0296726805246334,0.864142216729836,0,0.158897445369689,-0.437327617027791,-0.903212013975965,-0.271535148683176,0.19081876942211,0.255306822232084,1
250,301.4,310.6,1674,33.6,49,0,3017,1891.618639,-0.54872839905399,-0.360961795926646,1,-0.235644949498056,-1.37764670481538,-0.000865541309812,0.287556267819031,-0.239217795013437,-0.183927206435357,1
251,300.7,311.9,1335,57.1,194,1,2007,2977.689775,0.82877965101505,1.07811826214428,0,1.3839491463966,0.0951732771123593,0.334837501906413,0.652519191611684,0.593484013769021,0.344908716618503,1
252,300.4,309.8,1356,44.4,136,0,2960,1955.180414,0.350906097662865,0.700752232664891,1,1.00607735312967,0.859076510098412,0.299780620346286,0.0761763403382958,-0.0785584722348053,0.33197648443902,1
253,298.9,308.2,1372,63.6,30,1,940,4054.384966,-0.249688298015269,-1.03984735269316,0,-1.71585216060446,-0.327124412939938,-0.137122776717618,0.43940970340236,-0.0347648249603865,0.392018990986619,1
254,298.8,308.8,1523,44.4,55,0,4366,639.527653,-0.228581930605436,-1.09405176107719,1,-2.01349176077423,-0.63766630266227,0.111232165844766,-0.0691722112764101,-0.241697310890663,-0.0800074835645125,1
255,303.6,312.2,1371,54.6,112,1,2754,2214.145157,0.839653360542614,1.38982377388484,0,-0.713526073805312,1.09706985909139,-1.47053573938657,-0.25207107414167,-0.322547547301846,-0.627318024017633,1
256,302.4,310.2,1346,62.4,106,1,1973,3014.968504,-1.61003425154646,0.145873712109267,0,1.59289094981058,-0.564234947093217,-0.102258548529655,-0.475715034436004,-0.0112934675851188,-0.416707385666052,1
257,302.4,310.1,1426,46.8,95,0,4090,861.195114,-1.16776555438509,-0.826911837288825,0,-0.988037627178097,-1.47482221520734,-0.652078561393775,-0.226482511361414,-0.40830698998736,-0.188545860785173,1
258,302.7,310.8,1275,55.0,25,1,4917,27.80392379,-0.528643827830054,-0.703575131773788,0,-2.08703970390841,-1.38540168322034,0.342756959498359,-0.480665358535584,0.069138034053167,0.837719135743803,1
259,300.9,310.7,1696,27.3,76,0,2309,2665.031361,-0.819015943178467,-0.55120405109458,1,-0.793286246074676,-1.20876982377506,-0.200972661114193,-0.182579016452634,0.174159506061513,-0.290156256481111,1
260,303.4,311.8,1341,47.0,210,1,4186,761.4958895,0.0236969405381497,-1.08969087123815,1,0.54132380326313,0.3116762923015,-0.257211468915599,0.558863079945924,-0.442141598873055,-0.176537359475653,1
261,302.0,310.6,1539,37.4,96,0,1392,3555.16451,-1.04995124204009,-1.31134417095894,0,0.375375325004002,-0.2951565021894,-0.543818829926085,-0.191721391054262,0.0137613656875593,-0.0546048846405271,1
262,299.5,310.7,1438,45.7,106,0,344,4634.427851,-1.39451925429204,-0.0725806185717558,0,-1.15139310398522,-1.20139737207291,-0.450949712734128,-0.0815888917863983,-0.421229572037593,-0.0070327448374278,1
263,300.0,309.5,1781,24.9,70,0,490,4474.246941,-1.62705742672139,0.393159452332571,0,-0.732279751468132,-2.07060884132925,-0.373117703620501,-0.487574256080791,0.235013918059811,-0.100791428138681,1
264,300.5,309.6,1390,48.4,194,0,118,4841.729779,1.27382283718171,-1.33902571205827,0,0.296782806433341,-0.0849576979950231,-0.144890437599083,0.876610562708327,0.0641596242764476,-0.477211757648634,1
265,303.3,311.8,1583,33.3,72,0,2680,2249.657984,1.18578454945624,-1.21310065172336,0,0.920595758667039,1.44469238741254,0.463308454330205,0.806252370455954,-0.498834502703045,0.589235531723735,1
266,297.0,307.9,1296,69.1,153,1,1219,3755.557448,-1.60325803635439,-0.863076510082797,0,-1.41997640511902,-0.960060261131079,-0.591702761301289,-0.609303208006157,-0.214320492547151,0.234984743092896,1
267,300.5,311.6,1365,53.0,85,0,1098,3822.863268,1.69481722501399,-0.735546131752478,1,0.289972503129759,0.202932441886995,0.0207004436809603,0.0950740358665858,0.0049870812196465,0.40125629968625,1
